cod_ibge,latitude,longitude,altitude,dist_cap_uf,dist_cap_fed,area_1920,area_1940,area_1950,area_1960,area_1970,area_1980,area_1985,area_1991,area_1995,area_1998,area_2000,area_2010,temp_media,temp_var,chuva_media,chuva_var
3507753,-21.1663888889,50.1852777778,390,450.7530953596,642.0718374916,NA,NA,NA,NA,NA,NA,NA,NA,NA,105.1,104.8,105.4,NA,NA,NA,NA
3507803,-20.9913888889,47.6586111111,861,302.0362829515,577.572162007,273,281,297,298,298,298,298,279.7,279,280.6,279.8,279.5,21.6166666667,4.5,134.45000000000002,232.5666666666
3507902,-22.2841666667,48.1266666667,647,207.2620646329,720.3024501867,1015,1036,1058,1061,1061,1061,1061,1104.3,1104,1104.3,1101.5,1101.4,20.6416666667,4.850000000000001,126.675,192.7166666666
3508009,-23.7975,48.5927777778,590,201.5145541343,890.3106900721,NA,1206,1198,1201,1201,1201,1201,1197.7,1197,1197.7,1195,1195.9,19.55666666665,5.993333333300001,110.7133333333,127.60000000000001
3508108,-21.0661111111,50.1472222222,391,454.3120637146,630.2957432336,NA,NA,571,324,324,324,324,326.6,327,327.5,326.6,326.8,23.45,4.966666666599998,109.5,162.93333333340001
3508207,-20.1911111111,47.7083333333,855,387.8262127619,488.8235420186,NA,NA,NA,253,253,253,253,267,267,267,266.3,266.4,22.03333333335,3.9333333332999985,137.58333333335,249.6333333333
3508306,-22.4555555556,49.3375,539,302.2108924197,753.6827022845,NA,NA,225,226,226,226,226,239.8,239,239.8,239.2,239.9,21.3166666667,5.5,118.88333333335001,156.1666666667
3508405,-23.3075,47.1327777778,650,57.2982217121,837.514635326,207,284,260,261,261,261,261,260.4,260,260.4,259.8,260.2,18.98333333335,5.633333333300001,122.53333333335,169.0666666667
3508504,-23.1008333333,45.7069444444,560,107.1395364009,843.3874142013,385,361,364,365,365,365,365,370.8,370,370.8,369.9,370.2,19.333333333349998,6.133333333299998,118.08333333335,177.0333333333
3508603,-22.665,45.0094444444,521,193.1915497392,821.7131030307,243,200,278,279,279,279,279,288.6,288,288.6,287.8,288,19.1,6.4,136.7666666667,226.8
3508702,-21.5294444444,46.6438888889,780,223.4799046999,650.7347389509,614,454,438,439,439,439,439,471.8,471,471.8,470.5,470,19.133333333350002,5.266666666700001,138,232.39999999999998
3508801,-21.8025,49.61,445,361.5962143578,689.8031870835,NA,1143,979,982,982,982,982,922.2,922,922.2,919.8,920.1,22.6458333333,5.125,113.6541666667,168.025
3508900,-22.0122222222,51.2355555556,520,501.9964366769,772.8312506771,NA,NA,NA,210,210,210,210,252.6,252,252.6,251.9,252.8,22.799999999999997,5.800000000000001,113.3333333333,139.2
3509007,-23.3641666667,46.7405555556,785,22.9383903577,848.8252416848,NA,NA,NA,106,106,106,106,96.1,96,96.1,95.9,96.7,19.1666666667,5.600000000000001,123.28333333335,173.03333333330002
3509106,-21.8316666667,51.9983333333,375,582.8627261673,795.4389388688,NA,NA,NA,451,536,536,536,536.9,536,536.9,535.5,552.1,23.5,5.799999999999997,106.00833333335001,134.4166666667
3509205,-23.3561111111,46.8769444444,735,32.4792561134,845.9555798972,NA,NA,NA,139,134,134,134,128.7,128,128.7,128.4,131.4,18.1666666667,5.6,125.4166666667,175.7
3509254,-24.7361111111,48.1227777778,75,200.4173928593,991.7606042295,NA,NA,NA,NA,NA,NA,NA,NA,455,455.9,454.9,454.4,20.15833333335,6.616666666699999,149.20833333335,144.18333333330003
3509304,-20.8797222222,48.8094444444,565,370.7955360069,572.1066903522,NA,301,279,280,280,280,280,261.5,177,177.3,176.8,176.9,23.0333333333,4.399999999999999,122.48333333335,205.76666666670002
3509403,-21.2752777778,47.3041666667,775,260.8537225073,611.868624632,930,999,984,796,796,796,796,810.7,810,662.5,660.7,660.1,21.4333333333,4.800000000000001,131.8333333333,225
3509452,-23.5919444444,48.4772222222,612,188.0261804631,866.733030702,NA,NA,NA,NA,NA,NA,NA,NA,184,184.6,184.2,185,19.85,5.900000000000002,108.76666666665,134.73333333329998
3509502,-22.9055555556,47.0608333333,854,83.3325767472,794.0812206474,1396,1615,1324,926,781,781,781,800.1,800,797.6,795.7,795,19.525,5.75,123.48333333335,177.56666666669997
3509601,-23.2063888889,46.7844444444,745,40.7088295596,830.8755780913,NA,NA,NA,NA,86,86,86,80.2,80,80.2,80,79.6,18.366666666649998,5.666666666699999,126.51666666669999,178.3
3509700,-22.7394444444,45.5913888889,1628,139.4891536931,808.6907191185,NA,366,268,269,269,269,269,290.2,290,290.2,289.5,290.5,13.600000000000001,6.4666666666,164.96666666664999,237.86666666669998
3509809,-22.6030555556,50.0025,446,360.461940642,786.1481167184,19915,NA,480,481,481,481,481,485.8,485,485.8,484.6,484,21.299999999999997,5.733333333400001,116.21666666670001,145.5
3509908,-25.0147222222,47.9266666667,8,208.7619687912,1022.4167031337,1192,1254,1341,1345,1345,1345,1345,1310,1244,1244.5,1241.9,1242.9,20.85,6.599999999999998,181.73333333335,169.0333333333
3509957,-22.7036111111,45.0552777778,530,186.9626896696,823.8872777757,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.9,50.8,53.3,NA,NA,NA,NA
3510005,-22.7463888889,50.3869444444,479,394.2558043715,813.3049764511,NA,565,578,580,580,580,580,597.5,597,597.5,596.1,596.2,21.4666666667,6,112.9,131.06666666659999
3510104,-21.3252777778,48.6308333333,610,320.5104755606,618.2757466328,NA,NA,NA,63,294,294,294,69.7,69,69.7,69.5,70.3,22.450000000000003,4.6333333333999995,121.8,198.9333333334
3510153,-23.0063888889,49.7833333333,508,327.5415364996,823.3373380639,NA,NA,NA,NA,NA,NA,NA,NA,57,57.5,57.4,57.2,21.01666666665,6.233333333300003,119.31666666665001,132.9666666667
3510203,-24.0058333333,48.3494444444,705,181.8697455777,911.7292927569,2559,2420,1920,1925,1925,1925,1925,1977.5,1644,1644.7,1641,1640.2,18.62333333335,6.006666666700001,116.99000000000001,121.82000000000001
3510302,-23.4705555556,47.7347222222,625,112.5334298706,851.6315463493,NA,NA,NA,NA,165,165,165,170.4,170,170.4,170,169.9,19.85,5.766666666599999,107.3666666667,142.4
3510401,-22.995,47.5077777778,636,108.1615069467,799.949134181,656,637,578,579,302,302,302,324,324,324,323.2,322.7,19.85,5.6333333333999995,119.8,170.6
3510500,-23.6202777778,45.4130555556,2,125.1100657124,907.1901754824,357,461,390,391,391,391,391,484.8,484,484.8,483.7,485.4,19.2,5.9333333334,162.25,195.63333333339997
3510609,-23.5225,46.8355555556,770,20.5542722146,864.7864947978,NA,NA,NA,NA,44,44,44,35,35,35,35,34.6,19.116666666649998,5.633333333299998,125.9,165.2
3510708,-20.0819444444,49.9141666667,422,511.9999398647,520.5278327388,NA,NA,723,725,633,633,633,639.4,639,639.4,637.5,639.7,23.8,4.0666666666,119.48333333335,192.23333333329998
3510807,-21.7738888889,47.0863888889,684,201.790610995,669.4324752166,1205,1023,1007,872,872,872,872,867.8,867,867.8,865.5,864.2,20.8916666667,5.350000000000001,127.44166666665,209.0166666667
3510906,-21.2827777778,47.1697222222,890,256.7381219213,614.3864924772,NA,NA,NA,191,191,191,191,191.4,191,191.4,190.9,191.7,19.93333333335,4.5333333333,136.11666666665,231.0333333333
3511003,-20.8722222222,51.4875,365,581.3840137716,677.6243371939,NA,NA,NA,1063,968,968,968,1065.6,1065,1065.6,1062.6,1065.8,24.125,5.483333333399997,106.65833333329999,153.95
3511102,-21.1377777778,48.9727777778,503,359.3745419541,603.2167855679,587,531,509,345,345,345,345,386,293,293,292.2,290.6,22.616666666649998,4.433333333300002,121.11666666664999,200.0333333333
3511201,-21.0494444444,49.0583333333,483,372.5927507452,595.3536839949,NA,NA,NA,166,166,166,166,145.8,145,145.8,145.4,148.4,23.03333333335,4.5333333333,119.43333333335,195.2666666667
3511300,-20.9027777778,49.2683333333,558,399.2758894672,584.4376480175,NA,203,206,207,207,207,207,198.3,198,198.3,197.8,197.4,23.23333333335,4.4666666667,118.45,193.9666666666
3511409,-23.0355555556,49.1661111111,737,264.9695456705,813.642390989,440,622,556,558,442,442,442,504.8,504,504.8,503.6,508.5,20.7833333333,5.5,120.45,150.83333333340002
3511508,-23.165,47.7436111111,595,120.912065909,817.7800655204,NA,NA,126,126,126,126,126,128,128,128,127.7,127.8,20.083333333299997,5.699999999999999,108.51666666669999,148.5
3511607,-23.2266666667,47.9530555556,590,139.2440161248,824.3794919508,NA,NA,NA,207,207,207,207,190.7,190,190.7,190.2,190.8,20.03333333335,5.666666666699999,111.2333333333,151.6
3511706,-22.5097222222,47.7780555556,610,164.0452571952,745.1516684252,NA,NA,NA,196,196,196,196,176.4,176,176.4,176,175.8,20.666666666650002,5.333333333300001,123.3666666667,190.79999999999998
3511904,-21.5597222222,50.4491666667,465,449.7635523201,692.8067587298,NA,NA,NA,162,162,162,162,169.2,169,169.2,168.7,168.8,22.98333333335,5.366666666699999,113.33333333335,161.13333333330002
3512001,-20.7133333333,48.5408333333,595,370.2864612847,549.887668342,NA,672,417,418,418,418,418,425.1,425,425.1,423.9,422.6,22.675,4.25,123.80000000000001,211
3512100,-20.1758333333,48.6888888889,492,429.4305979326,493.1693824306,NA,NA,NA,702,702,702,702,731.4,731,731.4,729.4,729.3,23.5,4.233333333399997,124.55833333335,216.6166666667
3512209,-22.3302777778,47.1725,591,145.5970253316,729.4776767734,NA,NA,207,208,208,208,208,184.3,184,184.3,183.8,182.8,20.45,5.5,126.7,200.5333333334
3512308,-23.0152777778,48.0105555556,503,152.4773379638,801.0107703375,443,496,455,456,456,456,456,469.4,469,469.4,468.3,466,21.0166666667,5.5,113.66666666665,160.6666666667
3512407,-22.4819444444,47.4566666667,668,144.9192725404,743.5724573933,NA,NA,162,162,162,162,162,137.7,137,137.7,137.3,137.6,20.28333333335,5.366666666699999,124.48333333335,193.8333333333
3512506,-21.3519444444,50.2813888889,409,447.1191356897,664.8691444703,NA,655,718,380,380,380,380,352.4,352,247.2,246.6,246.4,23.25,5.033333333400002,108.98333333330001,163.7
3512605,-23.6311111111,49.3136111111,624,273.4661956412,881.1946506147,NA,NA,NA,NA,327,327,327,305.2,305,305.2,304.5,303.9,20.116666666649998,6.233333333299999,108.55,109.43333333339999
3512704,-22.22,47.6258333333,608,178.6818937898,713.6163903976,NA,NA,296,297,297,297,297,278.9,278,278.9,278.1,278.6,19.85,4.833333333400002,127.96666666665,197.7333333333
3512803,-22.6458333333,47.1961111111,652,115.1660918206,763.958698064,NA,NA,187,201,201,201,201,155.1,155,155.1,154.7,154.7,19.98333333335,5.5666666667000015,121.71666666670001,186.7
3512902,-20.4777777778,49.7777777778,540,469.8714271945,555.5629723179,NA,NA,542,544,544,544,544,442.6,442,442.6,441.4,443.8,23.483333333300003,4.300000000000001,118.38333333335001,193.9666666667
3513009,-23.6038888889,46.9191666667,853,29.5634413773,872.6097230933,482,457,578,436,335,335,335,324.6,324,324.6,323.8,323.1,19.116666666649998,5.633333333299998,125.9,165.2
3513108,-21.3402777778,47.7294444444,788,269.0919504586,615.8528433483,318,414,312,313,313,313,313,312.2,312,312.2,311.3,311.2,21.78333333335,4.633333333300001,133.5,228.39999999999998
3513207,-20.3972222222,47.4202777778,996,358.1150830806,513.9163156133,NA,NA,NA,351,351,351,351,387.8,387,387.8,386.7,385.2,19.9,3.400000000000002,139.78333333335001,244.3666666667
3513306,-22.7355555556,50.7936111111,318,435.2005402828,826.7637052475,NA,NA,NA,NA,298,298,298,302.1,149,149.5,149.2,149.1,21.8666666667,6.199999999999999,112.1166666667,128.9
3513405,-22.5761111111,44.9627777778,517,202.4341638445,814.4905454586,1081,307,330,331,331,331,331,305.3,305,305.3,304.6,305.7,20.366666666649998,6.266666666700001,131.36666666665002,210.8666666667
3513504,-23.895,46.4252777778,4,44.0855729712,912.1130356851,NA,NA,160,160,160,160,160,142.6,142,142.6,142.3,142.4,21.68333333335,5.833333333300001,227.3,221.06666666659999
3513603,-23.0744444444,44.9597222222,950,179.3034074146,865.6683781263,493,1510,1335,1339,1339,1339,1339,1410.5,1410,1410.5,1407.1,1407.3,16.69,6.113333333400002,141.84,211.36
3513702,-21.9038888889,47.6194444444,679,208.1713816926,678.6838355429,912,728,792,794,794,794,794,757.2,757,757.2,755.2,753.7,21.05555666665,4.911113333299998,128.10557333335,203.7222533333
3513801,-23.6861111111,46.6227777778,780,15.4120164175,885.9162128796,NA,NA,NA,27,24,24,24,30.7,30,30.7,30.7,30.8,19.53333333335,5.666666666699999,159.98333333335,179.9666666667
3513850,-20.4661111111,50.6061111111,402,533.3676794377,591.0079341906,NA,NA,NA,NA,NA,NA,NA,NA,88,88.6,88.4,88.4,23.7,4.533333333400002,114.41666666665,175.63333333330002
3513900,-21.6613888889,46.7391666667,1040,209.1373527802,663.043119628,NA,NA,NA,225,225,225,225,222.9,222,222.9,222.3,222.1,19.200000000000003,5.1333333333999995,138.26666666665,231.86666666669998
3514007,-21.5166666667,48.3938888889,575,288.5794683139,636.9058901498,NA,NA,NA,NA,160,160,160,150.5,150,150.5,150.1,149.7,21.8,4.600000000000001,126.88333333335,208.2333333333
3514106,-22.3661111111,48.3802777778,673,221.6204917652,730.6185727923,683,572,595,597,597,597,597,634.2,634,634.2,632.6,633,21.1166666667,4.900000000000002,123.33333333335,184.73333333329998
3514205,-20.1230555556,50.5133333333,463,551.7813417368,553.1831001313,NA,NA,NA,291,46,46,46,78.4,78,78.4,78.2,78.3,23.633333333350002,4.266666666700001,120.45,188.0333333334
3514304,-22.1,48.3175,706,235.5648865967,700.8022029675,243,227,208,209,209,209,209,206.5,206,206.5,206,205.9,21.666666666650002,4.933333333300002,122.35,187.7
3514403,-21.4825,51.5327777778,421,553.2834897683,736.902135743,NA,NA,802,515,515,515,515,489.3,489,489.3,488,488,23.43333333335,5.733333333299999,108.65,141.3
3514502,-22.4144444444,49.4038888889,520,310.3131312784,750.6359063159,NA,416,458,272,272,272,272,265,265,265,264.3,264.6,21.4333333333,5.400000000000002,115.95,158.0333333334
3514601,-21.2363888889,47.9733333333,595,290.6231098822,604.0047101546,NA,NA,NA,NA,68,68,68,111.2,111,111.2,110.8,111.3,21.85,4.5,132.1166666667,224.9
3514700,-22.4294444444,50.2005555556,700,385.8866723629,773.9072449877,NA,1986,534,536,536,536,536,515.9,515,515.9,514.6,515.4,21.516666666699997,5.699999999999999,113.5,144.8666666666
3514809,-24.52,48.1080555556,62,184.4575158868,967.7976441637,3055,2450,1716,1721,1721,1721,1721,1667.4,1660,1660.3,1656.7,1654.3,20.060000000000002,6.5466666666,130.72333333335,132.8866666667
3514908,-23.0427777778,47.3738888889,605,93.9217651636,806.1280620196,NA,NA,208,209,209,209,209,202,202,202,201.5,202.7,19.85,5.699999999999999,117.88333333335,158.4333333333
3514924,-21.1655555556,49.1116666667,494,366.8762499667,609.0760307473,NA,NA,NA,NA,NA,NA,NA,NA,93,93,92.7,94,23.03333333335,4.5333333333,119.43333333335,195.2666666667
3514957,-20.9825,48.8355555556,570,363.4170990433,583.7791963755,NA,NA,NA,NA,NA,NA,NA,NA,84,83.9,83.7,83.1,23.0333333333,4.399999999999999,122.48333333335,205.76666666670002
3515004,-23.6488888889,46.8522222222,775,24.752108555,878.4299991874,NA,NA,NA,40,76,76,76,70.3,70,70.3,70.1,70.4,19.116666666649998,5.633333333299998,125.9,165.2
3515103,-23.8322222222,46.8113888889,742,36.2499200498,899.1092925571,NA,NA,NA,NA,200,200,200,155.8,155,155.8,155.5,154.9,18.53333333335,5.666666666699999,162.4833333333,172.89999999999998
3515129,-21.8330555556,51.4830555556,354,533.0280131563,767.6476153801,NA,NA,NA,NA,NA,NA,NA,NA,223,223.9,223.3,224.5,23.31666666665,5.766666666700001,110.10000000000001,140.2666666666
3515152,-22.4883333333,47.215,655,131.4559304371,746.4098268803,NA,NA,NA,NA,NA,NA,NA,NA,110,110.1,109.8,109.9,20.26666666665,5.4666666667,124.14999999999999,193.2333333334
3515186,-22.1158333333,46.6827777778,870,158.6202408846,713.5556311307,450,504,496,393,393,393,393,109.7,391,391.4,390.4,389.4,19.616666666649998,5.566666666699998,142.95000000000002,224.5666666666
3515194,-22.6922222222,49.4302777778,520,301.4891344266,781.2877210122,726,NA,NA,NA,NA,NA,NA,NA,191,191.8,191.3,193.7,21.18333333335,5.633333333300001,121.75,154.23333333340003
3515202,-20.2877777778,50.4008333333,456,530.6623497589,563.4106442436,NA,NA,913,616,316,316,316,297.1,297,297.1,296.3,296.4,23.483333333300003,4.300000000000001,117.28333333329999,181.3
3515301,-22.4880555556,51.6602777778,409,528.2392755178,839.9300008204,NA,NA,NA,NA,200,200,200,263.9,263,263.9,263.3,263.4,22.383333333350002,6.166666666699999,109.5833333333,123.30000000000001
3515350,-22.5613888889,52.5902777778,265,619.9118421183,896.5970512655,NA,NA,NA,NA,NA,NA,NA,NA,578,578.6,577.2,575.2,22.69166666665,6.2166666667,109.7833333333,115.9
3515400,-23.3883333333,49.51,516,294.1539075357,858.4449986275,756,715,573,417,417,417,417,430.3,430,430.3,429.3,429.2,20.450000000000003,6.233333333400001,110.8,116.06666666660001
3515509,-20.2838888889,50.2463888889,535,519.381125024,555.6189179454,NA,NA,1971,1060,591,591,591,551.1,551,551.1,549.6,550,23.4333333333,4.199999999999999,117.1333333333,181.79999999999998
3515608,-21.2644444444,48.6852777778,545,329.3025310984,612.3133000751,NA,165,199,200,140,140,140,170.6,170,170.6,170.1,170.7,22.28333333335,4.4333333332999985,120.58333333335,202.1666666667
3515657,-22.3586111111,49.5208333333,558,323.8372561404,747.2551173671,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.6,100.3,100.8,NA,NA,NA,NA
3515707,-23.5408333333,46.3686111111,755,27.3247266637,874.6289242568,NA,NA,NA,17,22,22,22,28.5,28,28.5,28.4,29.9,19.35,5.699999999999999,152.0666666667,183.60000000000002
3515806,-21.6758333333,51.3841666667,382,530.3625724171,747.4478878479,NA,NA,NA,232,232,232,232,225.7,225,225.7,225.1,225.3,23.31666666665,5.766666666700001,110.10000000000001,140.2666666666
3515905,-20.6766666667,50.1452777778,518,481.841110286,590.5076749911,NA,NA,NA,300,227,227,227,204.2,204,204.2,203.7,204.3,23.7166666667,4.700000000000003,110.6,169.8
3516002,-21.6147222222,51.1736111111,410,513.3836720149,730.921423535,NA,NA,505,506,506,506,506,526.3,526,526.3,524.9,525.1,23.2,5.600000000000001,110.4333333333,145
3516101,-22.9033333333,50.7377777778,360,425.8474842374,841.9659979403,NA,NA,NA,324,230,230,230,227.9,227,227.9,227.4,225.6,21.833333333349998,6.333333333300001,114.13333333335,126.13333333329999
3516200,-20.5386111111,47.4008333333,996,342.407739091,529.6968970777,1555,1745,1471,1124,590,590,590,609,609,609,607.3,605.7,19.7,3.3999999999999986,140.16666666665,242.73333333329998
3516309,-23.2816666667,46.7452777778,792,31.4849918605,839.7201553443,NA,NA,NA,NA,29,29,29,49.3,49,49.3,49.2,49.3,18.366666666649998,5.666666666699999,126.51666666669999,178.3
3516408,-23.3216666667,46.7269444444,740,26.6785584608,844.3846744079,399,615,289,184,155,155,155,134.2,134,134.2,133.9,134.1,18.366666666649998,5.666666666699999,126.51666666669999,178.3
3516507,-21.5311111111,50.5547222222,436,460.8257051548,694.2584243195,NA,NA,NA,145,145,145,145,138.9,138,138.9,138.5,138.5,22.98333333335,5.366666666699999,113.33333333335,161.13333333330002
3516606,-22.2913888889,49.5527777778,561,329.9693447517,740.7786489925,NA,436,462,463,463,463,463,457.3,457,356.7,355.8,356,21.483333333300003,5.300000000000001,119.66666666665,165.86666666669998
3516705,-22.2105555556,49.6561111111,683,343.4577854891,734.6980293736,NA,1053,781,554,554,554,554,557.2,557,557.2,555.8,555.6,21.48333333335,5.366666666699999,121.06666666665001,165.3333333333
3516804,-20.7986111111,50.1869444444,401,476.2202290437,604.6174785939,NA,NA,NA,248,158,158,158,181.3,181,181.3,180.8,180.9,23.7166666667,4.700000000000003,110.6,169.8
3516853,-21.8388888889,48.4947222222,515,268.8447577998,673.3375504305,NA,NA,NA,NA,NA,NA,NA,NA,NA,244.3,243.7,243.8,NA,NA,NA,NA
3516903,-20.6483333333,50.3605555556,418,500.7841383742,597.0846745569,NA,NA,1706,872,966,966,966,857.4,678,494.6,493.2,493.3,23.775,4.716666666600002,111.1833333333,170.10000000000002
3517000,-21.7986111111,49.9286111111,487,389.8829596098,698.7736326282,NA,635,833,623,623,623,623,677.2,677,677.2,675.4,678.7,22.7277766667,5.27778,114.17776833330001,167.35553
3517109,-21.3761111111,50.2058333333,400,439.1147989992,664.4201231492,NA,582,652,283,283,283,283,274.8,274,274.8,274.1,273.6,23.03333333335,5.133333333300001,111.8833333333,169.1
3517208,-21.6219444444,49.7986111111,461,388.8966341376,676.0573178678,NA,NA,NA,296,296,296,296,270,270,270,269.3,270.2,22.8,5.0666666666,112.23333333334999,167.9333333333
3517307,-21.91,49.8966666667,469,380.8956480059,709.5314146324,NA,NA,NA,213,213,213,213,218,218,218,217.5,218,22.3833333333,5.300000000000001,114.2666666667,164.6
3517406,-20.3183333333,48.3105555556,517,397.2194777032,503.9610169613,NA,1239,1198,1201,1201,1201,1201,1262.2,1262,1262.2,1258.6,1258.5,22.99583333335,4.1583333333,127.125,221.9166666666
3517505,-20.795,49.2202777778,505,404.8980692619,571.6439135019,NA,NA,NA,333,333,333,333,326,326,326,325.1,326,23.1333333333,4.400000000000002,123.5166666667,204.70000000000002
3517604,-24.185,48.5327777778,750,205.6947025689,932.6513819948,NA,NA,315,316,430,430,430,408.5,408,408.5,407.6,408.3,18.1333333333,6.199999999999999,126.68333333335,126.23333333330001
3517703,-20.4283333333,47.8241666667,573,366.537498383,514.6446106111,NA,361,347,348,348,348,348,363.7,363,363.7,362.6,362.5,22.25,4.033333333400002,136.5333333333,244.6
3517802,-21.0283333333,51.2066666667,440,547.435707774,676.3139908645,NA,NA,492,493,493,493,493,570,570,570,568.4,569.9,23.62222166665,5.3555566667,108.07222666665,154.2333466667
3517901,-20.4986111111,48.9447222222,481,413.2774803768,533.2343544327,NA,NA,982,605,605,605,605,640.7,640,640.7,638.9,641.5,23.74166666665,4.2833333333,122.39999999999999,213.0333333334
