;coef;value
2982;pretexto;-0,0
2983;preto;0,4054288691728609
2984;preço;-0,0
2985;preços;0,2202876758764574
2986;prima;-0,04578929849884982
2987;primas;-0,0
2988;primazia;-0,0
2989;primo;-0,0
2990;primórdios;0,14875799062952605
2991;princesa;0,017739219870059438
2992;principio;-0,07157314132435033
2993;princípio;-0,0
2994;princípios;0,06500031360505472
2995;prioridade;-0,0
2996;prisioneiro;-0,0
2997;prisioneiros;-0,05382026584003559
2998;prisão;-0,0719242245160593
2999;privilégio;-0,0
3000;problema;-0,0
3001;problemas;0,02591196207885591
3002;procedimento;0,0
3003;procedência;0,0980029633144813
3004;procedências;0,0
3005;processo;0,13541031455950647
3006;processos;-0,0
3007;procissão;-0,17106126226982
3008;proclamação;-0,13615480314280232
3009;procura;-0,5355693829134367
3010;procurador;-0,016725985821869845
3011;procuração;-0,0
3012;produtividade;-0,3146240464025498
3013;produto;-0,24036451017566715
3014;produtor;-0,10322892272362655
3015;produtora;0,0
3016;produtoras;0,0
3017;produtores;-0,034171511526718386
3018;produtos;0,044567620313698056
3019;produção;0,08596170740173763
3020;produções;-0,0
3021;professor;-0,1529936173061483
3022;professora;0,15461725955831007
3023;professoras;-0,009957519105429677
3024;professores;-0,004275528788478086
3025;profissionais;0,030754517036545418
3026;profissão;0,0
3027;profissões;-0,0
3028;profundidade;-0,0
3029;profusão;0,03597696155744353
3030;programa;0,02695230306564627
3031;programas;-0,0
3032;programação;-0,0
3033;progresso;-0,16727293787837932
3034;projetos;-0,0
3035;projeção;0,0
3036;prol;0,0
3037;prole;-0,0
3038;prolongamento;-0,0
3039;promessa;-0,013803456336352691
3040;promessas;-0,006172602182548539
3041;promotor;-0,0
3042;promoção;0,0
3043;promulgação;0,1317124735410113
3044;propaganda;0,0006702309203966848
3045;proporção;-0,0
3046;proporções;-0,0
3047;proposta;0,03991286042339642
3048;propostas;-0,0
3049;propriedade;-0,12807301420304473
3050;propriedades;0,3562889787077519
3051;proprietária;-0,2734716226707058
3052;proprietário;0,1290540444981954
3053;proprietários;0,07481542611350613
3054;propulsor;-0,0
3055;propósito;-0,0
3056;prosperidade;-0,0
3057;prosseguimento;-0,0274975877581775
3058;protestantes;-0,0
3059;protesto;-0,22882653613429318
3060;protetor;0,10458803500036362
3061;proteção;0,06856592426117813
3062;prova;0,31731501874132
3063;provas;0,12699518475630783
3064;providência;-0,0
3065;providências;0,05158350521382051
3066;provisão;-0,2185630454037293
3067;provisões;0,09122332616002485
3068;província;0,19241943317398613
3069;províncias;0,2508347864963116
3070;proximidade;0,34585813759758843
3071;proximidades;-0,004160771297885145
3072;prática;0,1107246113420268
3073;práticas;0,0
3074;pré;0,24324404696445262
3075;prédio;-0,0038410124771382924
3076;prédios;0,02615756680628476
3077;prêmio;0,013755762130152175
3078;príncipe;0,1196679086941444
3079;publicação;0,03830188355757295
3080;publicações;-0,0
3081;pujança;0,0
3082;pureza;0,0
3083;puris;0,0
3084;página;0,0
3085;páginas;-0,0
3086;pároco;-0,0
3087;pássaro;-0,0
3088;pássaros;0,0
3089;pátio;-0,0
3090;pátria;-0,0
3091;pânico;0,0
3092;pântano;0,03376676471406412
3093;pão;0,0
3094;pés;0,0
3095;pêlos;-0,0
3096;pêssego;0,0
3097;pólo;0,0
3098;pólos;0,10115343939340775
3099;pós;-0,0
3100;público;-0,2309610388772482
3101;quadra;-0,0743276762497198
3102;quadrado;0,0
3103;quadrados;0,0
3104;quadrantes;0,00605637750976769
3105;quadras;0,0
3106;quadrilhas;-0,014824330543194205
3107;quadros;0,21842681505030206
3108;qualidade;0,0
3109;qualidades;0,05111688534010855
3110;quantia;-0,028074225514926943
3111;quantidade;0,038188996206186855
3112;quantidades;0,0
3113;quarenta;0,09970754783713669
3114;quarta;-0,0
3115;quarteirão;0,0
3116;quarteirões;0,0398781615901003
3117;quartel;-0,03614812104655417
3118;quarto;0,21107129192129487
3119;quartos;0,0
3120;quartzo;-0,0
3121;quartéis;0,06380266729953402
3122;quatro;0,1898363974750675
3123;quatrocentos;-0,0
3124;quebra;-0,0
3125;queda;0,10196800606985926
3126;quedas;0,0
3127;queijo;0,0
3128;queijos;0,0
3129;queima;-0,0
3130;queixada;-0,0
3131;querosene;-0,0
3132;questão;0,34806142908277676
3133;questões;0,0
3134;quilombo;-0,14765262590366132
3135;quilombolas;0,1552663333993711
3136;quilombos;0,07556743776788362
3137;quilometros;0,0
3138;quilos;0,0
3139;quilômetro;-0,0
3140;quilômetros;-0,0
3141;quinquenio;-0,0
3142;quinquênio;-0,03759071717996722
3143;quinta;0,028715278742547954
3144;quintais;0,0
3145;quintos;-0,0
3146;químicos;-0,0
3147;qüinqüênio;-0,09061490605092433
3148;rainha;-0,07232962263683253
3149;raio;0,03253177275946265
3150;raios;-0,0
3151;raiz;-0,12496514206207453
3152;rama;-0,0
3153;ramais;0,0
3154;ramal;0,02820504215308324
3155;ramificação;-0,18179000123513062
3156;ramificações;-0,0
3157;ramo;-0,021644048407084088
3158;ramos;-0,0
3159;rancharia;-0,0
3160;rancho;0,4960884722769747
3161;ranchos;0,09443760688414524
3162;rapadura;-0,3143724674078804
3163;rapazes;-0,0
3164;rapidez;0,0
3165;rastro;-0,04594053214756757
3166;razão;-0,10626576483591338
3167;razões;0,07854381792638097
3168;raça;0,06725053243895307
3169;raças;0,0
3170;raízes;0,05755489731936076
3171;reabastecimento;-0,0
3172;reais;0,05166897535025179
3173;real;-0,1889807675008839
3174;realidade;0,0
3175;realização;0,0
3176;realizações;-0,0
3177;reação;0,0
3178;rebanho;0,0
3179;rebanhos;-0,34993669757147583
3180;rebeldes;-0,1989018655292215
3181;rebelião;-0,03225071888060018
3182;recanto;-0,0
3183;recantos;0,0
3184;recebimento;0,0
3185;receio;-0,0
3186;receita;-0,0
3187;recenseamento;0,0
3188;recomendações;0,02620207079756534
3189;recompensa;0,0
3190;reconduz;-0,0
3191;reconhecimento;-0,0358124313482059
3192;reconstrução;-0,06137867461603397
3193;recuperação;-0,0
3194;recurso;0,0
3195;recursos;-0,04580407518967676
3196;redação;-0,02731902514239837
3197;rede;0,30161532512301703
3198;redes;-0,0
3199;redondeza;0,0
3200;redondezas;-0,029897334310156978
3201;reduto;-0,008573969589628276
3202;redutos;-0,038455797526962654
3203;redução;0,2099244284314531
3204;reduções;0,12522695772164819
3205;reestruturação;0,0038973784060566843
3206;refeição;0,0
3207;refeições;0,0
3208;referencia;-0,0
3209;referencial;0,0
3210;referência;0,3832458342717806
3211;referências;-0,0
3212;reflexo;-0,019603801987652738
3213;reflexos;-0,0031565707890517584
3214;reflorestamento;-0,0
3215;reforma;-0,007425771057381374
3216;reformas;0,0
3217;reforço;0,05922197500357725
3218;refugiados;0,0
3219;refúgio;0,014598379035617127
3220;regente;0,0
3221;regime;-0,1702664505431309
3222;registro;-0,0
3223;registros;0,13571777679936883
3224;regiões;-0,03177160314443441
3225;regra;0,09469080407690314
3226;regresso;0,0
3227;regularização;-0,0
3228;rei;0,02716983441494666
3229;reinado;0,0
3230;reino;-0,12678198438737015
3231;reinstalação;-0,10514732781092971
3232;reinício;-0,0
3233;reis;0,0013319053519452206
3234;reivindicação;-0,0
3235;reivindicações;0,041281358090293804
3236;relacionamento;0,0
3237;relato;0,30181904861408604
3238;relatos;0,14848062114346008
3239;relatório;0,1258058873359401
3240;relação;0,0
3241;relações;-0,06286802038766265
3242;relevo;0,0
3243;religiosidade;-0,1011049065968487
3244;religiosos;-0,12553519555863504
3245;religião;0,08522826423623663
3246;religiões;-0,009887320425308809
3247;relva;-0,0
3248;remanescentes;-0,1925612702138584
3249;remédios;-0,0
3250;renda;-0,14856503666335313
3251;rendas;0,0
3252;rendimento;0,0
3253;rendimentos;0,0
3254;rendição;-0,034784386854265506
3255;renome;0,0
3256;renovação;0,0
3257;renúncia;0,0
3258;repercussão;0,0
3259;repouso;0,22634591280321567
3260;represa;0,06022210193205826
3261;represamento;0,0
3262;representante;0,03389495711833293
3263;representantes;-0,13151762571361397
3264;representatividade;0,09330185865232596
3265;representação;0,02584949264574432
3266;repressão;-0,0583533694956795
3267;republicanos;0,06791088115598148
3268;república;-0,0
3269;requerimento;-0,0
3270;requisitos;-0,27155209629472293
3271;reserva;-0,08743474763905697
3272;reservas;-0,0
3273;reservatório;0,0
3274;reses;-0,0
3275;resgate;0,0
3276;residente;-0,0
3277;residentes;0,05265800688567989
3278;residência;-0,4048598259457281
3279;residências;-0,17191065373780878
3280;resistência;-0,04518264653224248
3281;resolução;-0,0
3282;respaldo;-0,037369215549128226
3283;respeito;-0,23896840567649294
3284;responsabilidade;0,134116407508527
3285;resposta;0,17169767653259316
3286;resquícios;0,0
3287;restaurante;-0,0
3288;restaurantes;0,0
3289;restauração;-0,16758409670195887
3290;resto;-0,0
3291;restos;-0,0
3292;resultados;0,0
3293;reta;-0,003717679741125129
3294;retirantes;-0,3412832245052722
3295;retiro;0,014016998999137489
3296;retorno;0,0
3297;retração;0,0
3298;retrocesso;-0,0
3299;reunião;0,30224851229350036
3300;reuniões;0,06554902669477053
3301;reverência;-0,017829425475747302
3302;revisão;0,09152983744540705
3303;revolta;-0,05525803491279868
3304;revolucionários;0,0
3305;revolução;0,10627157154283168
3306;revoluções;0,0
3307;rezas;0,08375779259593574
3308;riacho;-0,6772299017442915
3309;riachos;-0,2551835564534121
3310;ribeira;-0,2904656971622496
3311;ribeiras;-0,18313982448565452
3312;ribeirinhos;-0,04885346005696905
3313;ribeiro;-0,0
3314;ribeirão;0,2998762809035155
3315;ribeirões;0,19076606719058212
3316;rincão;0,01473644624226526
3317;rincões;0,030121351934910497
3318;rio;0,023269020786399735
3319;rios;0,32599633742482953
3320;riqueza;0,24512139764020674
3321;riquezas;0,22766909057747506
3322;risco;0,02623184545368547
3323;ritmo;-0,07179881256727118
3324;rivalidade;0,0
3325;rizicultura;0,0
3326;rocha;-0,0
3327;rochas;-0,00448047375086789
3328;rocio;0,27855727918232354
3329;rodagem;-0,07789468413270306
3330;rodas;0,174972663973812
3331;rodeio;0,0
3332;rodeios;0,010748810715844782
3333;rodovia;0,019208474359233178
3334;rodovias;-0,03282004256477737
3335;rodoviária;0,2242960373931693
3336;rol;-0,0
3337;romance;0,0
3338;romaria;0,0
3339;romarias;-0,0
3340;romeiros;-0,037552345212827014
3341;rosa;0,0
3342;rosário;-0,055014781479194516
3343;rota;0,12469462618076241
3344;rotas;-0,0
3345;roteiro;0,0
3346;rotina;-0,0
3347;roupa;-0,07786950688903378
3348;roupas;0,02881464417663272
3349;roxas;0,0
3350;roça;0,5733746923696618
3351;roçado;-0,14388914908014871
3352;roças;0,22554791271092298
3353;rua;0,08688908079533135
3354;ruas;0,15258618246780503
3355;rumos;-0,0
3356;russos;0,183442213271326
3357;ruínas;0,023200963878534514
3358;rádio;-0,0
3359;réis;0,0
3360;rês;-0,0
3361;sabedoria;-0,0
3362;sabor;-0,0
3363;sabão;-0,0
3364;sacas;0,0
3365;sacerdote;-0,0
3366;sacerdotes;-0,0
3367;sacrifício;0,0
3368;sacrifícios;-0,0
3369;sacristia;0,0
3370;safra;-0,0
3371;safras;-0,0
3372;safristas;0,02388369908973031
3373;sal;-0,0
3374;sala;0,07339519517526417
3375;salas;-0,0
3376;saldo;-0,0
3377;salinas;0,0
3378;salto;0,1533182282528094
3379;saltos;-0,0
3380;salubridade;0,0
3381;salão;0,0
3382;salões;0,017372319274205
3383;sambaquis;0,0
3384;saneamento;0,20879967804086494
3385;sangas;0,0
3386;sangue;-0,0
3387;santa;0,2930933491877898
3388;santo;0,06397477773099002
3389;santos;-0,0
3390;santuário;-0,0
3391;sanção;0,0
3392;sapataria;0,0
3393;sapateiro;0,14019651440435194
3394;sapé;0,07329434930698704
3395;sargento;-0,0
3396;satisfação;-0,0
3397;saudade;0,0
3398;saudades;-0,0
3399;saída;-0,0
3400;saúde;-0,0
3401;sebastião;0,0
3402;sec;-0,004284668486240252
3403;seca;-0,5730042015959443
3404;secretário;0,013774733037842622
3405;seculo;-0,0
3406;secção;0,0
3407;seda;0,1051907539464567
3408;sede;-0,3679189736987928
3409;sedes;-0,0
3410;segmento;0,03124738987562452
3411;segmentos;0,0
3412;seguidores;-0,0
3413;segunda;0,011968066228493975
3414;segundo;-0,22056197557063764
3415;segundos;-0,0
3416;segurança;0,12142189343297653
3417;seguro;-0,0
3418;seguros;-0,0
3419;seio;0,0
3420;seis;-0,011058068928123293
3421;seiscentos;0,0
3422;selo;-0,0
3423;selva;-0,0
3424;selvas;-0,0
3425;semana;-0,0
3426;semelhança;-0,23856892077510025
3427;semente;0,03220155251851045
3428;sementes;0,07382867217411394
3429;seminário;-0,0
3430;senador;-0,0
3431;senhor;-0,22195328914774737
3432;senhora;-0,1635054414744423
3433;senhoras;0,0
3434;senhores;-0,09204552305832453
3435;sentença;0,0
3436;sentido;-0,0
3437;sentimento;0,0
3438;senzala;-0,0
3439;separação;0,0
3440;sepultura;-0,0
3441;seqüência;-0,02431837313003769
3442;sergipano;0,0
3443;sergipanos;-0,0
3444;seringais;-0,0
3445;seringal;-0,09392326320063121
3446;seringueira;-0,0
3447;seringueiras;0,0
3448;seringueiros;0,04834904165482291
3449;serra;-0,5710138716089649
3450;serranos;-0,0
3451;serraria;0,178667717473941
3452;serrarias;0,15017128209368077
3453;serras;-0,0
3454;serrote;-0,0
3455;sertaneja;-0,0012283106051060757
3456;sertanejo;-0,04158394528675207
3457;sertanejos;0,0
3458;sertanista;-0,0
3459;sertanistas;0,049227573781791885
3460;sertão;-0,30601694798859325
3461;sertões;-0,0
3462;serviçais;-0,0
3463;serviço;0,0
3464;serviços;0,1008220326739025
3465;sesmaria;-0,0
3466;sesmarias;0,23453284210392833
3467;sesmeiro;0,0
3468;sesmeiros;0,07424893761583343
3469;sessenta;-0,0
3470;sessão;-0,0
3471;sessões;0,0
3472;sete;-0,01765158329454408
3473;setenta;0,0950855549354825
3474;setentrião;-0,009545416478282144
3475;setor;0,12140598205305035
3476;setores;0,0
3477;sexo;-0,0
3478;seção;0,0
3479;shows;0,0
3480;sic;-0,0
3481;significado;-0,16496641842807405
3482;significados;0,025593727168747794
3483;significação;-0,09368733300927805
3484;silva;0,0
3485;silvicultura;0,0
3486;silvícolas;-0,1994965861832337
3487;simpatia;-0,1692440796127633
3488;simplicidade;0,0
3489;sinais;-0,0
3490;sinal;0,14031055831763878
3491;sino;-0,18061499699525715
3492;sinos;0,05268663603052141
3493;sinônimo;0,0
3494;sistema;-0,06489477135352614
3495;sistemas;-0,010975719893255808
3496;sistemática;-0,0
3497;sitiantes;0,0
3498;sitio;-0,15414833594614166
3499;situação;-0,0
3500;situações;-0,0
3501;soberano;0,005870663258943204
3502;sobrados;-0,08717008709025313
3503;sobrenome;0,04351076029733194
3504;sobrenomes;0,0
3505;sobreviventes;0,0
3506;sobrevivência;0,15640481966321523
3507;sobrinho;0,07899203441887064
3508;sociedade;0,08775932095213072
3509;sociedades;0,0
3510;socorro;0,0
3511;soerguimento;-0,0
3512;sofrimento;0,0
3513;sofrimentos;-0,0
3514;sogro;0,0
3515;soja;0,6428982287062713
3516;sol;-0,03128249033746914
3517;soldado;0,055174391601563524
3518;soldados;0,037814098891329764
3519;solenidade;-0,0
3520;solenidades;0,0
3521;solicitação;-0,28152545225517706
3522;solidariedade;-0,0
3523;solidão;0,03228765384783654
3524;solo;-0,29385923194357266
3525;solos;-0,01968439564382538
3526;solução;0,10992811468732488
3527;soluções;0,0
3528;som;-0,0
3529;sombra;-0,01947503900482051
3530;sonho;0,05249606483624785
3531;sonhos;0,0
3532;sopé;0,0
3533;sorte;-0,0
3534;souza;0,0
3535;srs;-0,12699360492064862
3536;status;-0,01764578320081815
3537;sub;0,0
3538;subdelegado;0,0
3539;subdistrito;0,06761544371432167
3540;subdistritos;-0,1252597303005429
3541;subdivisão;-0,0
3542;subida;-0,0
3543;subordinação;-0,0
3544;subprefeito;0,12441263431513956
3545;subprefeitura;-0,07409848812810065
3546;subsistência;-0,0
3547;subsistências;-0,07741050730716781
3548;subsolo;0,0
3549;substantivo;-0,0
3550;substituição;0,0
3551;substituto;0,0
3552;sucesso;-0,14037186900826348
3553;sucessor;-0,0
3554;sucessores;-0,0
3555;sucessão;-0,0
3556;sudam;0,0
3557;sudoeste;0,29979545031882193
3558;suecos;0,0
3559;sufixo;0,01827735450368307
3560;sugestão;0,161365775638779
3561;sugestões;0,011306344763183814
3562;suinocultura;0,038778679163323004
3563;sul;0,3031461076731502
3564;sulistas;0,6291425169184596
3565;suma;0,0
3566;superfície;0,0
3567;superintendente;0,039641840257162685
3568;suporte;-0,09361791480316368
3569;supresso;-0,0
3570;supressão;-0,060114424138046914
3571;suprimento;-0,0
3572;surgimento;0,24903846566262275
3573;surpresa;-0,0
3574;surto;0,009595408131750633
3575;surtos;0,14558873583264614
3576;sustentação;0,2651865058253717
3577;sustento;0,2105145918326755
3578;sustentáculo;0,0767319927211202
3579;suíno;-0,0
3580;suínos;0,1067758715434912
3581;suíço;0,0
3582;suíços;-0,0
3583;sábado;-0,0
3584;sábados;-0,09127401358775154
3585;séc;0,19350736512904734
3586;séculos;0,223700467676399
3587;série;0,0
3588;séries;-0,0
3589;sílaba;-0,11515245927620302
3590;símbolo;0,17193028034992502
3591;símbolos;0,0
3592;síntese;-0,0
3593;sírio;0,0
3594;sírios;0,0
3595;sítio;-0,23388369107624266
3596;sítios;-0,20025242227375048
3597;sócio;0,0
3598;sócios;-0,0
3599;taba;-0,0
3600;tabas;-0,0
3601;tabelião;-0,0
3602;tabuleiro;-0,0
3603;taipa;-0,42658483460853236
3604;taipas;-0,014359082525471446
3605;talento;0,0
3606;tamanho;0,0
3607;tamoios;0,0
3608;tanque;-0,1323119526947241
3609;tanques;-0,0
3610;tapera;-0,04414240707224173
3611;tapes;0,042640866751290966
3612;tapuia;-0,05984286911697082
3613;taquara;0,06910701520302442
3614;tarde;0,11122314291733613
3615;tarefa;0,0029720551814169304
3616;tarefas;-0,0
3617;taxa;-0,022731766757705878
3618;teatro;0,07029564199619057
3619;tecelagem;0,0
3620;tecido;-0,0
3621;tecidos;-0,0
3622;tecnologia;-0,0
3623;tecnologias;0,027266870844266076
3624;telecomunicações;-0,0
3625;telefone;-0,0
3626;telefones;-0,0
3627;telefonia;-0,0
3628;telha;-0,3307680061007381
3629;telhado;-0,0027322926860702474
3630;telhas;0,0
3631;telégrafo;-0,0
3632;temor;-0,0
3633;temperatura;-0,0
3634;temperaturas;-0,0028226618914997718
3635;tempestade;0,022444375493672376
3636;templo;-0,0647327411969274
3637;templos;-0,0
3638;tempo;0,009061935946124608
3639;temporada;-0,0
3640;tempos;-0,13568439375420502
3641;tenacidade;0,0
3642;tendência;0,0
3643;tenente;-0,0
3644;tentativa;0,17906757322626823
3645;tentativas;0,0
3646;teor;0,0
3647;terceira;0,28242631558968734
3648;terceiros;-0,0
3649;terminal;0,0
3650;termos;0,0
3651;terra;0,03408357728020599
3652;terras;0,40957154578212973
3653;terreno;0,0
3654;terrenos;0,0
3655;territórios;-0,19670007171593967
3656;terror;0,0
3657;terço;0,23328033707207163
3658;terços;0,0
3659;tesoureiro;0,0
3660;tesouro;0,0
3661;tesouros;0,00538675417302684
3662;testamento;-0,0
3663;testemunha;-0,0
3664;testemunhas;0,0
3665;testemunho;-0,0
3666;testemunhos;0,0
3667;teto;-0,0
3668;teuto;0,19247490449518578
3669;texto;-0,0
3670;tigre;-0,0
3671;tijolo;-0,0
3672;tijolos;-0,04712022099038809
3673;tinga;-0,03820340430603403
3674;tino;0,0
3675;tio;0,09381793216541781
3676;tipo;0,0
3677;tipos;0,045529193256285724
3678;tiros;0,0
3679;titular;0,10013469237219134
3680;titulo;-0,0
3681;tocantins;0,0
3682;tomadas;0,13681634368806458
3683;tomate;0,0
3684;toneladas;-0,0
3685;topo;-0,0
3686;topografia;0,1344008406456108
3687;toponímia;-0,0
3688;toponímo;-0,10207213573388403
3689;topógrafo;-0,0
3690;topônimos;-0,3232615226519544
3691;toras;0,0
3692;torneios;-0,0
3693;torno;0,029385947281959292
3694;torre;-0,0
3695;torres;0,0
3696;torrão;-0,0
3697;tosco;0,0
3698;total;-0,05124562343936684
3699;totalidade;-0,00544757055677666
3700;toucinho;-0,0
3701;trabalhador;-0,014138505079103298
3702;trabalhadores;-0,0
3703;trabalho;0,13086876362501917
3704;trabalhos;-0,0
3705;tradição;-0,07925374980710538
3706;tradições;0,09175800760936553
3707;tradução;-0,0
3708;trajeto;-0,0
3709;trajetória;0,40524226179650885
3710;tranquilidade;0,06383862499015944
3711;tranqüilidade;-0,0
3712;transações;-0,0
3713;transeuntes;-0,0
3714;transferência;0,06740524020118124
3715;transformação;0,1633241086176375
3716;transformações;-0,0
3717;transição;0,0
3718;transporte;0,1349676520944417
3719;transportes;0,018306098579716185
3720;tratamento;0,15382485235962462
3721;tratamentos;0,0
3722;trato;-0,0027213513711043945
3723;tratores;0,16890251789485305
3724;tratos;-0,0
3725;travessia;0,06009037737636777
3726;travessão;0,0
3727;traços;0,010139866636336122
3728;tração;0,028261205993221645
3729;tre;0,16015057213240252
3730;trecho;0,1498332651984222
3731;trechos;-0,0
3732;trem;-0,0
3733;trens;0,001150946369641096
3734;tres;-0,0
3735;trevo;-0,0
3736;treze;0,09365060701979747
3737;tribo;-0,3443448998035043
3738;tribos;0,09003451670352748
3739;tributos;0,0
3740;trigo;0,6560109580071929
3741;trilha;0,0010515883534819672
3742;trilhas;0,0
3743;trilhos;0,1574358304747162
3744;trinta;0,14600331051103596
3745;triângulo;-0,0
3746;troca;0,18296801313505456
3747;trocas;-0,0
3748;tromba;0,017239867572172836
3749;tronco;-0,0
3750;troncos;0,07705999771507607
3751;trono;0,0
3752;tropa;-0,0
3753;tropas;0,09019062695679801
3754;tropeirismo;0,0
3755;tropeiro;0,0
3756;tropeiros;0,375373341452398
3757;tráfego;0,08580227351966245
3758;tráfico;0,0
3759;trânsito;0,020960404141941554
3760;três;-0,0
3761;tupi;0,13974856575246442
3762;tupinambá;-0,0
3763;tupinambás;-0,15733319342955684
3764;tupis;0,0
3765;tupy;0,007909412203204624
3766;turismo;0,18299557009859735
3767;turistas;-0,066020395601676
3768;turma;-0,0
3769;turmas;0,0
3770;tutela;0,0
3771;tyba;0,0
3772;tábua;0,1111647723026923
3773;tábuas;-0,04702805171992447
3774;técnica;-0,0
3775;técnicas;0,08263443287908846
3776;técnico;0,0
3777;técnicos;-0,0
3778;término;0,12695523555693272
3779;têrmo;-0,06068516281418261
3780;têxtil;0,03551497028133047
3781;título;-0,0
3782;títulos;0,0
3783;túnel;-0,02675161980388736
3784;ucranianos;0,15085762486972137
3785;ultima;0,0
3786;ultimo;0,0
3787;umidade;0,0
3788;una;-0,0
3789;unanimidade;-0,0
3790;unidade;0,0
3791;unidades;0,0
3792;unificação;0,0
3793;união;-0,030746663163052294
3794;urbanização;0,11885721960113461
3795;urnas;0,0
3796;usina;0,57888381251605
3797;usinas;0,0
3798;uso;0,14111814509184187
3799;usos;0,0
3800;utc;-0,017220909517371517
3801;utensílios;-0,059276400979470685
3802;utilidade;0,0
3803;utilização;0,0
3804;uva;0,12685338778524902
3805;uvas;0,22927653859049063
3806;vacas;0,0
3807;vales;0,11623377795102181
3808;valor;-0,07634493977760098
3809;valores;0,0
3810;valorização;0,0
3811;vantagem;0,0
3812;vantagens;0,051037612771449276
3813;vapor;0,09660992973757007
3814;vapores;-0,0
3815;vaqueiro;-0,4316434306134665
3816;vaqueiros;-0,4094567875897657
3817;vaquejadas;-0,0
3818;varas;0,0
3819;varejista;-0,013838644728047066
3820;variante;0,0677302666658351
3821;variação;-0,0
3822;variedade;0,0
3823;varíola;-0,0629505321050358
3824;vau;0,0
3825;vazantes;-0,0
3826;vazão;0,10179866391087629
3827;veado;-0,0
3828;veados;0,0532816389785358
3829;vegetais;0,0
3830;vegetal;-0,06008403227469308
3831;vegetação;-0,14424437321225347
3832;veios;0,15848016739774715
3833;velas;0,09626525211469243
3834;velocidade;0,008679017478933472
3835;vencedores;-0,0
3836;venda;0,5239608558391565
3837;vendas;-0,0
3838;vendedores;0,0
3839;vendinha;0,1104888849601707
3840;vento;0,0
3841;ventos;0,062164632572069736
3842;veraneio;0,06823468018182072
3843;veranistas;0,11163505899149624
3844;verbas;-0,0
3845;verdade;0,0
3846;verduras;0,0
3847;vereador;-0,10041388251233287
3848;vereadores;0,0
3849;vereda;0,15551993974439393
3850;veredas;-0,0821510566718359
3851;versão;0,041315666263617094
3852;versões;-0,0
3853;vertente;-0,02075060395874219
3854;vertentes;-0,0
3855;vestuário;0,0
3856;vestígio;-0,0
3857;vestígios;0,0
3858;vez;-0,3699860104842733
3859;vezes;0,1581692481631069
3860;veículo;-0,04815506128409507
3861;veículos;-0,0
3862;viabilidade;-0,0
3863;viagem;0,008541289468749486
3864;viagens;-0,0
3865;viajante;0,0
3866;viajantes;0,0
3867;viandantes;0,0
3868;vias;-0,018767774340972373
3869;vice;0,27743041706309995
3870;vicentistas;0,1680608558197221
3871;vida;0,11829196745396905
3872;vidas;0,0
3873;vigas;0,0
3874;vigilância;0,0
3875;vigor;-0,04235050637067897
3876;vigário;-0,29719240466468344
3877;vigários;-0,0
3878;vigência;0,0
3879;vii;0,6086049434028007
3880;viii;-0,14085271514978107
3881;vila;-0,054060482408392826
3882;vilarejo;0,16309769137587182
3883;vilarejos;-0,0
3884;vilas;0,0340573376580891
3885;vinho;0,27718330392257867
3886;vinhos;0,0
3887;vinte;-0,10685471699636699
3888;violência;-0,2668726698695374
3889;virgem;4,681096383669406e-05
3890;virgens;0,16713250621859346
3891;virtude;-0,13514837603194604
3892;virtudes;0,0
3893;visitador;-0,06161407574489269
3894;visitante;0,006153473110770166
3895;visitantes;-0,0
3896;visitas;-0,20863766378599055
3897;visitação;0,04621655942512247
3898;visão;0,09892512896579764
3899;vitória;0,19955770753574734
3900;vivenda;-0,0
3901;vizinhança;0,19825113293566995
3902;vizinhanças;-0,12072571271432554
3903;vizinhas;-0,267592520703771
3904;vizinho;0,17928265552478048
3905;vizinhos;0,0
3906;viçosa;-0,09928124595408155
3907;viúva;0,20962784511469426
3908;vocação;0,13985903268086522
3909;vocábulo;-0,26153437056118206
3910;vocábulos;-0,0781822543174323
3911;voltas;0,0
3912;volume;0,09088091512577981
3913;voluntários;0,0
3914;vontade;0,09627509165657439
3915;votantes;-0,010762628598231327
3916;votação;0,0
3917;voto;-0,08887005490010938
3918;votos;-0,07824876774526805
3919;voz;-0,0
3920;vulgo;-0,0
3921;vulto;0,18143981225889647
3922;vultos;-0,0
3923;várzea;0,0
3924;várzeas;-0,0
3925;vítima;-0,03522144787993432
3926;vítimas;-0,0
3927;víveres;0,006217827975513103
3928;www;-0,0
3929;xiv;-0,0
3930;xix;-0,0
3931;xvi;0,516368183452599
3932;xvii;-0,03185964342016133
3933;xviii;-0,35395543168885724
3934;zero;0,0
3935;zinco;0,0
3936;zona;-0,39506575344999173
3937;zonas;0,0014271750479335876
3938;áfrica;0,0
3939;água;-0,25315997128545736
3940;águas;0,2640173058435069
3941;álcool;0,12947724303522537
3942;álvares;0,0
3943;álvaro;-0,0
3944;árabe;0,0
3945;árabes;0,0
3946;áreas;0,28096645203231757
3947;árvore;-0,05065747368387918
3948;árvores;-0,1383909187124146
3949;áustria;0,2974889183204875
3950;ávila;-0,35744489364166115
3951;âmbito;-0,0
3952;ângelo;0,2845816324474094
3953;ânimo;0,0
3954;ânimos;-0,0
3955;ânsia;-0,0
3956;égide;0,0
3957;éguas;-0,0
3958;épocas;0,01848122278596005
3959;étimo;0,0
3960;ênfase;-0,0
3961;ênio;0,11105108246990589
3962;êxito;0,05049428379445134
3963;êxodo;-0,0
3964;índia;0,0
3965;índias;0,0
3966;índice;-0,0
